source,target,link_type,direction,confidence,inferred
HADOOP-16785,HADOOP-17336,augmented_soft_depends_on,augmented,0.8,True
HADOOP-16785,HADOOP-16998,augmented_soft_depends_on,augmented,0.773,True
HADOOP-16785,HADOOP-17156,augmented_soft_depends_on,augmented,0.746,True
HADOOP-16784,HADOOP-17563,augmented_soft_depends_on,augmented,0.8,True
HADOOP-16784,HADOOP-16272,augmented_soft_depends_on,augmented,0.8,True
HADOOP-16784,HADOOP-16271,augmented_soft_depends_on,augmented,0.8,True
HADOOP-16783,HADOOP-16395,augmented_soft_depends_on,augmented,0.8,True
HADOOP-16783,HADOOP-17133,augmented_soft_depends_on,augmented,0.8,True
HADOOP-16783,HADOOP-16398,augmented_soft_depends_on,augmented,0.8,True
HADOOP-16782,HADOOP-17042,augmented_soft_depends_on,augmented,0.674,True
HADOOP-16782,HADOOP-17561,augmented_soft_depends_on,augmented,0.659,True
HADOOP-16782,HADOOP-17360,augmented_soft_depends_on,augmented,0.654,True
HADOOP-16781,HADOOP-16740,augmented_soft_depends_on,augmented,0.8,True
HADOOP-16781,HADOOP-16625,augmented_soft_depends_on,augmented,0.8,True
HADOOP-16781,HADOOP-17330,augmented_soft_depends_on,augmented,0.8,True
HADOOP-16780,HADOOP-17361,augmented_soft_depends_on,augmented,0.8,True
HADOOP-16780,HADOOP-17568,augmented_soft_depends_on,augmented,0.792,True
HADOOP-16780,HADOOP-17252,augmented_soft_depends_on,augmented,0.789,True
HADOOP-16779,HADOOP-16414,augmented_soft_depends_on,augmented,0.8,True
HADOOP-16779,HADOOP-16761,augmented_soft_depends_on,augmented,0.752,True
HADOOP-16779,HADOOP-16527,augmented_soft_depends_on,augmented,0.751,True
HADOOP-16778,HADOOP-16892,augmented_soft_depends_on,augmented,0.8,True
HADOOP-16778,HADOOP-16353,augmented_soft_depends_on,augmented,0.8,True
HADOOP-16778,HADOOP-17474,augmented_soft_depends_on,augmented,0.8,True
HADOOP-16777,HADOOP-17165,augmented_soft_depends_on,augmented,0.72,True
HADOOP-16777,HADOOP-16674,augmented_soft_depends_on,augmented,0.714,True
HADOOP-16777,HADOOP-17704,augmented_soft_depends_on,augmented,0.654,True
HADOOP-16776,HADOOP-17669,augmented_soft_depends_on,augmented,0.8,True
HADOOP-16776,HADOOP-17651,augmented_soft_depends_on,augmented,0.8,True
HADOOP-16776,HADOOP-17627,augmented_soft_depends_on,augmented,0.8,True
HADOOP-16775,HADOOP-17256,augmented_soft_depends_on,augmented,0.795,True
HADOOP-16775,HADOOP-16872,augmented_soft_depends_on,augmented,0.783,True
HADOOP-16775,HADOOP-16428,augmented_soft_depends_on,augmented,0.688,True
HADOOP-16774,HADOOP-16565,augmented_soft_depends_on,augmented,0.8,True
HADOOP-16774,HADOOP-16904,augmented_soft_depends_on,augmented,0.8,True
HADOOP-16774,HADOOP-17078,augmented_soft_depends_on,augmented,0.8,True
HADOOP-16773,HADOOP-17509,augmented_soft_depends_on,augmented,0.706,True
HADOOP-16773,HADOOP-17650,augmented_soft_depends_on,augmented,0.702,True
HADOOP-16773,HADOOP-17012,augmented_soft_depends_on,augmented,0.701,True
HADOOP-16772,HADOOP-16729,augmented_soft_depends_on,augmented,0.8,True
HADOOP-16772,HADOOP-17012,augmented_soft_depends_on,augmented,0.8,True
HADOOP-16772,HADOOP-17442,augmented_soft_depends_on,augmented,0.8,True
HADOOP-16771,HADOOP-17513,augmented_soft_depends_on,augmented,0.8,True
HADOOP-16771,HADOOP-16719,augmented_soft_depends_on,augmented,0.8,True
HADOOP-16771,HADOOP-17319,augmented_soft_depends_on,augmented,0.8,True
HADOOP-16770,HADOOP-17543,augmented_soft_depends_on,augmented,0.8,True
HADOOP-16770,HADOOP-17553,augmented_soft_depends_on,augmented,0.67,True
HADOOP-16770,HADOOP-16291,augmented_soft_depends_on,augmented,0.667,True
HADOOP-16768,HADOOP-17111,augmented_soft_depends_on,augmented,0.8,True
HADOOP-16768,HADOOP-17098,augmented_soft_depends_on,augmented,0.8,True
HADOOP-16768,HADOOP-17110,augmented_soft_depends_on,augmented,0.8,True
HADOOP-16767,HADOOP-17812,augmented_soft_depends_on,augmented,0.8,True
HADOOP-16767,HADOOP-17547,augmented_soft_depends_on,augmented,0.798,True
HADOOP-16767,HADOOP-16682,augmented_soft_depends_on,augmented,0.785,True
HADOOP-16766,HADOOP-17756,augmented_soft_depends_on,augmented,0.8,True
HADOOP-16766,HADOOP-16447,augmented_soft_depends_on,augmented,0.8,True
HADOOP-16766,HADOOP-16677,augmented_soft_depends_on,augmented,0.77,True
HADOOP-16765,HADOOP-17550,augmented_soft_depends_on,augmented,0.8,True
HADOOP-16765,HADOOP-17378,augmented_soft_depends_on,augmented,0.8,True
HADOOP-16765,HADOOP-16457,augmented_soft_depends_on,augmented,0.8,True
HADOOP-16764,HADOOP-17037,augmented_soft_depends_on,augmented,0.791,True
HADOOP-16763,HADOOP-16579,augmented_soft_depends_on,augmented,0.743,True
HADOOP-16763,HADOOP-16556,augmented_soft_depends_on,augmented,0.74,True
HADOOP-16763,HADOOP-16396,augmented_soft_depends_on,augmented,0.724,True
HADOOP-16762,HADOOP-17058,augmented_soft_depends_on,augmented,0.8,True
HADOOP-16762,HADOOP-16910,augmented_soft_depends_on,augmented,0.8,True
HADOOP-16762,HADOOP-16913,augmented_soft_depends_on,augmented,0.8,True
HADOOP-16761,HADOOP-16779,augmented_soft_depends_on,augmented,0.752,True
HADOOP-16761,HADOOP-17005,augmented_soft_depends_on,augmented,0.704,True
HADOOP-16761,HADOOP-16414,augmented_soft_depends_on,augmented,0.696,True
HADOOP-16760,HADOOP-16361,augmented_soft_depends_on,augmented,0.8,True
HADOOP-16760,HADOOP-17457,augmented_soft_depends_on,augmented,0.8,True
HADOOP-16760,HADOOP-16752,augmented_soft_depends_on,augmented,0.8,True
HADOOP-16759,HADOOP-16464,augmented_soft_depends_on,augmented,0.725,True
HADOOP-16759,HADOOP-16840,augmented_soft_depends_on,augmented,0.697,True
HADOOP-16759,HADOOP-17232,augmented_soft_depends_on,augmented,0.685,True
HADOOP-16758,HADOOP-16826,augmented_soft_depends_on,augmented,0.749,True
HADOOP-16758,HADOOP-16583,augmented_soft_depends_on,augmented,0.736,True
HADOOP-16758,HADOOP-17617,augmented_soft_depends_on,augmented,0.736,True
HADOOP-16757,HADOOP-16333,augmented_soft_depends_on,augmented,0.8,True
HADOOP-16757,HADOOP-17160,augmented_soft_depends_on,augmented,0.779,True
HADOOP-16757,HADOOP-16666,augmented_soft_depends_on,augmented,0.779,True
HADOOP-16756,HADOOP-16189,augmented_soft_depends_on,augmented,0.8,True
HADOOP-16756,HADOOP-17742,augmented_soft_depends_on,augmented,0.796,True
HADOOP-16756,HADOOP-16428,augmented_soft_depends_on,augmented,0.789,True
HADOOP-16755,HADOOP-17147,augmented_soft_depends_on,augmented,0.8,True
HADOOP-16755,HADOOP-16887,augmented_soft_depends_on,augmented,0.8,True
HADOOP-16755,HADOOP-16515,augmented_soft_depends_on,augmented,0.8,True
HADOOP-16754,HADOOP-17730,augmented_soft_depends_on,augmented,0.8,True
HADOOP-16754,HADOOP-16863,augmented_soft_depends_on,augmented,0.764,True
HADOOP-16753,HADOOP-17551,augmented_soft_depends_on,augmented,0.8,True
HADOOP-16753,HADOOP-17644,augmented_soft_depends_on,augmented,0.8,True
HADOOP-16753,HADOOP-17800,augmented_soft_depends_on,augmented,0.8,True
HADOOP-16752,HADOOP-17457,augmented_soft_depends_on,augmented,0.8,True
HADOOP-16752,HADOOP-16616,augmented_soft_depends_on,augmented,0.8,True
HADOOP-16752,HADOOP-16442,augmented_soft_depends_on,augmented,0.8,True
HADOOP-16751,HADOOP-16265,augmented_soft_depends_on,augmented,0.8,True
HADOOP-16751,HADOOP-17095,augmented_soft_depends_on,augmented,0.8,True
HADOOP-16751,HADOOP-17062,augmented_soft_depends_on,augmented,0.8,True
HADOOP-16750,HADOOP-16630,augmented_soft_depends_on,augmented,0.8,True
HADOOP-16750,HADOOP-16548,augmented_soft_depends_on,augmented,0.8,True
HADOOP-16750,HADOOP-16778,augmented_soft_depends_on,augmented,0.8,True
HADOOP-16749,HADOOP-17412,augmented_soft_depends_on,augmented,0.8,True
HADOOP-16749,HADOOP-16832,augmented_soft_depends_on,augmented,0.8,True
HADOOP-16749,HADOOP-17025,augmented_soft_depends_on,augmented,0.773,True
HADOOP-16748,HADOOP-17405,augmented_soft_depends_on,augmented,0.8,True
HADOOP-16748,HADOOP-16334,augmented_soft_depends_on,augmented,0.8,True
HADOOP-16748,HADOOP-17570,augmented_soft_depends_on,augmented,0.8,True
HADOOP-16747,HADOOP-17352,augmented_soft_depends_on,augmented,0.8,True
HADOOP-16747,HADOOP-16225,augmented_soft_depends_on,augmented,0.8,True
HADOOP-16747,HADOOP-16981,augmented_soft_depends_on,augmented,0.799,True
HADOOP-16745,HADOOP-16720,augmented_soft_depends_on,augmented,0.793,True
HADOOP-16745,HADOOP-16484,augmented_soft_depends_on,augmented,0.708,True
HADOOP-16745,HADOOP-16507,augmented_soft_depends_on,augmented,0.704,True
HADOOP-16744,HADOOP-17506,augmented_soft_depends_on,augmented,0.8,True
HADOOP-16744,HADOOP-16620,augmented_soft_depends_on,augmented,0.8,True
HADOOP-16744,HADOOP-17509,augmented_soft_depends_on,augmented,0.8,True
HADOOP-16742,HADOOP-17688,augmented_soft_depends_on,augmented,0.746,True
HADOOP-16742,HADOOP-17799,augmented_soft_depends_on,augmented,0.734,True
HADOOP-16742,HADOOP-17689,augmented_soft_depends_on,augmented,0.727,True
HADOOP-16741,HADOOP-17520,augmented_soft_depends_on,augmented,0.8,True
HADOOP-16741,HADOOP-16362,augmented_soft_depends_on,augmented,0.8,True
HADOOP-16741,HADOOP-16343,augmented_soft_depends_on,augmented,0.8,True
HADOOP-16740,HADOOP-16781,augmented_soft_depends_on,augmented,0.8,True
HADOOP-16740,HADOOP-16734,augmented_soft_depends_on,augmented,0.8,True
HADOOP-16740,HADOOP-17473,augmented_soft_depends_on,augmented,0.8,True
HADOOP-16739,HADOOP-16813,augmented_soft_depends_on,augmented,0.8,True
HADOOP-16739,HADOOP-16849,augmented_soft_depends_on,augmented,0.784,True
HADOOP-16739,HADOOP-16669,augmented_soft_depends_on,augmented,0.767,True
HADOOP-16735,HADOOP-16712,augmented_soft_depends_on,augmented,0.8,True
HADOOP-16735,HADOOP-16799,augmented_soft_depends_on,augmented,0.762,True
HADOOP-16735,HADOOP-17061,augmented_soft_depends_on,augmented,0.76,True
HADOOP-16734,HADOOP-16740,augmented_soft_depends_on,augmented,0.8,True
HADOOP-16734,HADOOP-16625,augmented_soft_depends_on,augmented,0.8,True
HADOOP-16734,HADOOP-17330,augmented_soft_depends_on,augmented,0.8,True
HADOOP-16732,HADOOP-16343,augmented_soft_depends_on,augmented,0.8,True
HADOOP-16732,HADOOP-16349,augmented_soft_depends_on,augmented,0.8,True
HADOOP-16732,HADOOP-16520,augmented_soft_depends_on,augmented,0.8,True
HADOOP-16731,HADOOP-16861,augmented_soft_depends_on,augmented,0.8,True
HADOOP-16731,HADOOP-17573,augmented_soft_depends_on,augmented,0.8,True
HADOOP-16731,HADOOP-17650,augmented_soft_depends_on,augmented,0.8,True
HADOOP-16730,HADOOP-16916,augmented_soft_depends_on,augmented,0.8,True
HADOOP-16730,HADOOP-16864,augmented_soft_depends_on,augmented,0.8,True
HADOOP-16730,HADOOP-17311,augmented_soft_depends_on,augmented,0.8,True
HADOOP-16729,HADOOP-16772,augmented_soft_depends_on,augmented,0.8,True
HADOOP-16729,HADOOP-17012,augmented_soft_depends_on,augmented,0.8,True
HADOOP-16729,HADOOP-16715,augmented_soft_depends_on,augmented,0.8,True
HADOOP-16727,HADOOP-16672,augmented_soft_depends_on,augmented,0.786,True
HADOOP-16727,HADOOP-16958,augmented_soft_depends_on,augmented,0.734,True
HADOOP-16727,HADOOP-17599,augmented_soft_depends_on,augmented,0.733,True
HADOOP-16726,HADOOP-17800,augmented_soft_depends_on,augmented,0.8,True
HADOOP-16726,HADOOP-17473,augmented_soft_depends_on,augmented,0.8,True
HADOOP-16726,HADOOP-17644,augmented_soft_depends_on,augmented,0.8,True
HADOOP-16725,HADOOP-16473,augmented_soft_depends_on,augmented,0.793,True
HADOOP-16725,HADOOP-16382,augmented_soft_depends_on,augmented,0.793,True
HADOOP-16725,HADOOP-16412,augmented_soft_depends_on,augmented,0.792,True
HADOOP-16723,HADOOP-17008,augmented_soft_depends_on,augmented,0.8,True
HADOOP-16723,HADOOP-16981,augmented_soft_depends_on,augmented,0.8,True
HADOOP-16723,HADOOP-16747,augmented_soft_depends_on,augmented,0.771,True
HADOOP-16722,HADOOP-16629,augmented_soft_depends_on,augmented,0.796,True
HADOOP-16722,HADOOP-17139,augmented_soft_depends_on,augmented,0.796,True
HADOOP-16722,HADOOP-16626,augmented_soft_depends_on,augmented,0.782,True
HADOOP-16721,HADOOP-17157,augmented_soft_depends_on,augmented,0.8,True
HADOOP-16721,HADOOP-17200,augmented_soft_depends_on,augmented,0.8,True
HADOOP-16721,HADOOP-16255,augmented_soft_depends_on,augmented,0.8,True
HADOOP-16720,HADOOP-17408,augmented_soft_depends_on,augmented,0.8,True
HADOOP-16720,HADOOP-16745,augmented_soft_depends_on,augmented,0.793,True
HADOOP-16720,HADOOP-17134,augmented_soft_depends_on,augmented,0.723,True
HADOOP-16719,HADOOP-16771,augmented_soft_depends_on,augmented,0.8,True
HADOOP-16719,HADOOP-16870,augmented_soft_depends_on,augmented,0.8,True
HADOOP-16719,HADOOP-16270,augmented_soft_depends_on,augmented,0.8,True
HADOOP-16718,HADOOP-17422,augmented_soft_depends_on,augmented,0.8,True
HADOOP-16718,HADOOP-16868,augmented_soft_depends_on,augmented,0.743,True
HADOOP-16718,HADOOP-17621,augmented_soft_depends_on,augmented,0.739,True
HADOOP-16717,HADOOP-17632,augmented_soft_depends_on,augmented,0.787,True
HADOOP-16717,HADOOP-16206,augmented_soft_depends_on,augmented,0.742,True
HADOOP-16717,HADOOP-17700,augmented_soft_depends_on,augmented,0.726,True
HADOOP-16715,HADOOP-16729,augmented_soft_depends_on,augmented,0.8,True
HADOOP-16715,HADOOP-16772,augmented_soft_depends_on,augmented,0.8,True
HADOOP-16715,HADOOP-17012,augmented_soft_depends_on,augmented,0.756,True
HADOOP-16714,HADOOP-17435,augmented_soft_depends_on,augmented,0.8,True
HADOOP-16714,HADOOP-17320,augmented_soft_depends_on,augmented,0.8,True
HADOOP-16714,HADOOP-16688,augmented_soft_depends_on,augmented,0.8,True
HADOOP-16713,HADOOP-16818,augmented_soft_depends_on,augmented,0.8,True
HADOOP-16713,HADOOP-17590,augmented_soft_depends_on,augmented,0.8,True
HADOOP-16713,HADOOP-16351,augmented_soft_depends_on,augmented,0.796,True
HADOOP-16712,HADOOP-16886,augmented_soft_depends_on,augmented,0.8,True
HADOOP-16712,HADOOP-17538,augmented_soft_depends_on,augmented,0.8,True
HADOOP-16712,HADOOP-16735,augmented_soft_depends_on,augmented,0.8,True
HADOOP-16711,HADOOP-17454,augmented_soft_depends_on,augmented,0.8,True
HADOOP-16711,HADOOP-16635,augmented_soft_depends_on,augmented,0.705,True
HADOOP-16711,HADOOP-16393,augmented_soft_depends_on,augmented,0.697,True
HADOOP-16710,HADOOP-16534,augmented_soft_depends_on,augmented,0.765,True
HADOOP-16710,HADOOP-17373,augmented_soft_depends_on,augmented,0.727,True
HADOOP-16710,HADOOP-17191,augmented_soft_depends_on,augmented,0.702,True
HADOOP-16709,HADOOP-16396,augmented_soft_depends_on,augmented,0.8,True
HADOOP-16709,HADOOP-16684,augmented_soft_depends_on,augmented,0.8,True
HADOOP-16709,HADOOP-16185,augmented_soft_depends_on,augmented,0.8,True
HADOOP-16708,HADOOP-17359,augmented_soft_depends_on,augmented,0.774,True
HADOOP-16708,HADOOP-16427,augmented_soft_depends_on,augmented,0.73,True
HADOOP-16708,HADOOP-16626,augmented_soft_depends_on,augmented,0.722,True
HADOOP-16707,HADOOP-17059,augmented_soft_depends_on,augmented,0.8,True
HADOOP-16707,HADOOP-16538,augmented_soft_depends_on,augmented,0.8,True
HADOOP-16707,HADOOP-17164,augmented_soft_depends_on,augmented,0.8,True
HADOOP-16706,HADOOP-17714,augmented_soft_depends_on,augmented,0.678,True
HADOOP-16706,HADOOP-16319,augmented_soft_depends_on,augmented,0.676,True
HADOOP-16706,HADOOP-17377,augmented_soft_depends_on,augmented,0.662,True
HADOOP-16705,HADOOP-16500,augmented_soft_depends_on,augmented,0.786,True
HADOOP-16705,HADOOP-17413,augmented_soft_depends_on,augmented,0.786,True
HADOOP-16705,HADOOP-16427,augmented_soft_depends_on,augmented,0.778,True
HADOOP-16704,HADOOP-16660,augmented_soft_depends_on,augmented,0.8,True
HADOOP-16704,HADOOP-16969,augmented_soft_depends_on,augmented,0.774,True
HADOOP-16704,HADOOP-16857,augmented_soft_depends_on,augmented,0.768,True
HADOOP-16703,HADOOP-17651,augmented_soft_depends_on,augmented,0.8,True
HADOOP-16703,HADOOP-17627,augmented_soft_depends_on,augmented,0.8,True
HADOOP-16703,HADOOP-16676,augmented_soft_depends_on,augmented,0.8,True
HADOOP-16702,HADOOP-16506,augmented_soft_depends_on,augmented,0.8,True
HADOOP-16702,HADOOP-17117,augmented_soft_depends_on,augmented,0.8,True
HADOOP-16702,HADOOP-17515,augmented_soft_depends_on,augmented,0.767,True
HADOOP-16701,HADOOP-16809,augmented_soft_depends_on,augmented,0.8,True
HADOOP-16701,HADOOP-17707,augmented_soft_depends_on,augmented,0.8,True
HADOOP-16701,HADOOP-17006,augmented_soft_depends_on,augmented,0.8,True
HADOOP-16699,HADOOP-17058,augmented_soft_depends_on,augmented,0.703,True
HADOOP-16699,HADOOP-16205,augmented_soft_depends_on,augmented,0.696,True
HADOOP-16699,HADOOP-16890,augmented_soft_depends_on,augmented,0.687,True
HADOOP-16698,HADOOP-16527,augmented_soft_depends_on,augmented,0.8,True
HADOOP-16698,HADOOP-16526,augmented_soft_depends_on,augmented,0.787,True
HADOOP-16698,HADOOP-17243,augmented_soft_depends_on,augmented,0.764,True
HADOOP-16697,HADOOP-16563,augmented_soft_depends_on,augmented,0.8,True
HADOOP-16697,HADOOP-16501,augmented_soft_depends_on,augmented,0.8,True
HADOOP-16697,HADOOP-17744,augmented_soft_depends_on,augmented,0.8,True
HADOOP-16695,HADOOP-17334,augmented_soft_depends_on,augmented,0.78,True
HADOOP-16695,HADOOP-17446,augmented_soft_depends_on,augmented,0.764,True
HADOOP-16695,HADOOP-16850,augmented_soft_depends_on,augmented,0.713,True
HADOOP-16691,HADOOP-17295,augmented_soft_depends_on,augmented,0.8,True
HADOOP-16691,HADOOP-17501,augmented_soft_depends_on,augmented,0.8,True
HADOOP-16691,HADOOP-17803,augmented_soft_depends_on,augmented,0.8,True
HADOOP-16690,HADOOP-16590,augmented_soft_depends_on,augmented,0.8,True
HADOOP-16690,HADOOP-17571,augmented_soft_depends_on,augmented,0.8,True
HADOOP-16690,HADOOP-16668,augmented_soft_depends_on,augmented,0.799,True
HADOOP-16689,HADOOP-17160,augmented_soft_depends_on,augmented,0.8,True
HADOOP-16689,HADOOP-16666,augmented_soft_depends_on,augmented,0.8,True
HADOOP-16689,HADOOP-17036,augmented_soft_depends_on,augmented,0.8,True
HADOOP-16688,HADOOP-16993,augmented_soft_depends_on,augmented,0.8,True
HADOOP-16688,HADOOP-17352,augmented_soft_depends_on,augmented,0.8,True
HADOOP-16688,HADOOP-16714,augmented_soft_depends_on,augmented,0.8,True
HADOOP-16687,HADOOP-17137,augmented_soft_depends_on,augmented,0.8,True
HADOOP-16687,HADOOP-17158,augmented_soft_depends_on,augmented,0.8,True
HADOOP-16687,HADOOP-17322,augmented_soft_depends_on,augmented,0.8,True
HADOOP-16685,HADOOP-16297,augmented_soft_depends_on,augmented,0.729,True
HADOOP-16685,HADOOP-16831,augmented_soft_depends_on,augmented,0.693,True
HADOOP-16685,HADOOP-16762,augmented_soft_depends_on,augmented,0.692,True
HADOOP-16684,HADOOP-16563,augmented_soft_depends_on,augmented,0.8,True
HADOOP-16684,HADOOP-16396,augmented_soft_depends_on,augmented,0.8,True
HADOOP-16684,HADOOP-16801,augmented_soft_depends_on,augmented,0.8,True
HADOOP-16683,HADOOP-16580,augmented_soft_depends_on,augmented,0.8,True
HADOOP-16683,HADOOP-17052,augmented_soft_depends_on,augmented,0.8,True
HADOOP-16683,HADOOP-16969,augmented_soft_depends_on,augmented,0.712,True
HADOOP-16682,HADOOP-16539,augmented_soft_depends_on,augmented,0.8,True
HADOOP-16682,HADOOP-17812,augmented_soft_depends_on,augmented,0.8,True
HADOOP-16682,HADOOP-16960,augmented_soft_depends_on,augmented,0.8,True
HADOOP-16681,HADOOP-16554,augmented_soft_depends_on,augmented,0.8,True
HADOOP-16681,HADOOP-17186,augmented_soft_depends_on,augmented,0.8,True
HADOOP-16681,HADOOP-16602,augmented_soft_depends_on,augmented,0.8,True
HADOOP-16678,HADOOP-16705,augmented_soft_depends_on,augmented,0.681,True
HADOOP-16677,HADOOP-17687,augmented_soft_depends_on,augmented,0.8,True
HADOOP-16677,HADOOP-17749,augmented_soft_depends_on,augmented,0.8,True
HADOOP-16677,HADOOP-16765,augmented_soft_depends_on,augmented,0.8,True
HADOOP-16676,HADOOP-16491,augmented_soft_depends_on,augmented,0.8,True
HADOOP-16676,HADOOP-16283,augmented_soft_depends_on,augmented,0.8,True
HADOOP-16676,HADOOP-16703,augmented_soft_depends_on,augmented,0.8,True
HADOOP-16675,HADOOP-16803,augmented_soft_depends_on,augmented,0.8,True
HADOOP-16675,HADOOP-16619,augmented_soft_depends_on,augmented,0.8,True
HADOOP-16675,HADOOP-16905,augmented_soft_depends_on,augmented,0.8,True
HADOOP-16674,HADOOP-16574,augmented_soft_depends_on,augmented,0.8,True
HADOOP-16674,HADOOP-16777,augmented_soft_depends_on,augmented,0.714,True
HADOOP-16674,HADOOP-17716,augmented_soft_depends_on,augmented,0.69,True
HADOOP-16673,HADOOP-17134,augmented_soft_depends_on,augmented,0.736,True
HADOOP-16673,HADOOP-17408,augmented_soft_depends_on,augmented,0.712,True
