source,target,link_type,direction,edge_source,confidence
AMBARI-23381,AMBARI-23158,shared_fix_version,outward,heuristic_inference,0.95
AMBARI-23381,AMBARI-23350,shared_fix_version,outward,heuristic_inference,0.95
AMBARI-23381,AMBARI-14714,mentions_dependency,outward,text_reference,0.55
AMBARI-23381,AMBARI-23368,mentions_dependency,outward,text_reference,0.55
AMBARI-23383,AMBARI-23158,shared_fix_version,outward,heuristic_inference,0.95
AMBARI-23383,AMBARI-23350,shared_fix_version,outward,heuristic_inference,0.95
AMBARI-24380,AMBARI-23158,shared_component,outward,heuristic_inference,0.69
AMBARI-24502,AMBARI-22197,shared_fix_version,outward,heuristic_inference,0.95
AMBARI-24502,AMBARI-23158,shared_fix_version,outward,heuristic_inference,0.95
AMBARI-25081,AMBARI-25027,shared_component,outward,heuristic_inference,0.91
AMBARI-25147,AMBARI-25027,shared_component,outward,heuristic_inference,0.91
AMBARI-25147,AMBARI-25081,shared_component,outward,heuristic_inference,0.91
APEXMALHAR-1173,APEXMALHAR-1172,project_flow,outward,heuristic_inference,0.95
ARROW-10435,ARROW-8221,shared_fix_version,outward,heuristic_inference,0.8
ARROW-11003,ARROW-10435,shared_fix_version,outward,heuristic_inference,0.89
ARROW-11402,ARROW-10435,shared_fix_version,outward,heuristic_inference,0.89
ARROW-11402,ARROW-11003,shared_fix_version,outward,heuristic_inference,0.89
ARROW-12923,ARROW-12922,project_flow,outward,heuristic_inference,0.95
ARROW-13060,ARROW-13058,project_flow,outward,heuristic_inference,0.94
ARROW-13061,ARROW-13060,project_flow,outward,heuristic_inference,0.93
ARROW-13061,ARROW-13058,parent_of,outward,parent_child,0.9
ARROW-13062,ARROW-13060,project_flow,outward,heuristic_inference,0.95
ARROW-13062,ARROW-13061,project_flow,outward,heuristic_inference,0.95
ARROW-13062,ARROW-13058,parent_of,outward,parent_child,0.9
ARROW-13063,ARROW-13061,project_flow,outward,heuristic_inference,0.95
ARROW-13063,ARROW-13060,project_flow,outward,heuristic_inference,0.93
ARROW-13063,ARROW-13058,parent_of,outward,parent_child,0.9
ARROW-13397,ARROW-13407,parent_of,outward,parent_child,0.9
ARROW-13398,ARROW-13407,parent_of,outward,parent_child,0.9
ARROW-13398,ARROW-13397,project_flow,outward,heuristic_inference,0.79
ARROW-13399,ARROW-13407,parent_of,outward,parent_child,0.9
ARROW-13399,ARROW-13397,project_flow,outward,heuristic_inference,0.79
ARROW-13399,ARROW-13398,project_flow,outward,heuristic_inference,0.79
ARROW-13400,ARROW-13407,parent_of,outward,parent_child,0.9
ARROW-13400,ARROW-13399,project_flow,outward,heuristic_inference,0.87
ARROW-13400,ARROW-13397,project_flow,outward,heuristic_inference,0.79
ARROW-3155,ARROW-11670,parent_of,outward,parent_child,0.9
ARROW-3156,ARROW-3155,project_flow,outward,heuristic_inference,0.95
ARROW-3156,ARROW-11670,parent_of,outward,parent_child,0.9
ARROW-4770,ARROW-4713,parent_of,outward,parent_child,0.9
ARROW-4771,ARROW-4770,project_flow,outward,heuristic_inference,0.91
ARROW-4771,ARROW-4713,parent_of,outward,parent_child,0.9
ARROW-4773,ARROW-4770,project_flow,outward,heuristic_inference,0.91
ARROW-4773,ARROW-4771,project_flow,outward,heuristic_inference,0.91
ARROW-4773,ARROW-4713,parent_of,outward,parent_child,0.9
ARROW-7232,ARROW-7231,parent_of,outward,parent_child,0.9
ARROW-7238,ARROW-7231,parent_of,outward,parent_child,0.9
ARROW-7238,ARROW-7232,shared_component,outward,heuristic_inference,0.8
ARROW-9240,ARROW-8670,shared_fix_version,outward,heuristic_inference,0.89
ARTEMIS-181,ARTEMIS-22,parent_of,outward,parent_child,0.9
ARTEMIS-182,ARTEMIS-181,project_flow,outward,heuristic_inference,0.95
ARTEMIS-182,ARTEMIS-22,parent_of,outward,parent_child,0.9
ARTEMIS-183,ARTEMIS-181,project_flow,outward,heuristic_inference,0.95
ARTEMIS-183,ARTEMIS-182,project_flow,outward,heuristic_inference,0.95
ARTEMIS-183,ARTEMIS-22,parent_of,outward,parent_child,0.9
ARTEMIS-184,ARTEMIS-181,project_flow,outward,heuristic_inference,0.95
ARTEMIS-184,ARTEMIS-182,project_flow,outward,heuristic_inference,0.95
ARTEMIS-184,ARTEMIS-22,parent_of,outward,parent_child,0.9
ARTEMIS-189,ARTEMIS-181,shared_fix_version,outward,heuristic_inference,0.95
ARTEMIS-189,ARTEMIS-22,parent_of,outward,parent_child,0.9
ARTEMIS-189,ARTEMIS-182,shared_fix_version,outward,heuristic_inference,0.81
ARTEMIS-190,ARTEMIS-22,parent_of,outward,parent_child,0.9
ARTEMIS-190,ARTEMIS-189,project_flow,outward,heuristic_inference,0.89
ARTEMIS-190,ARTEMIS-182,shared_fix_version,outward,heuristic_inference,0.81
ASTERIXDB-2209,ASTERIXDB-2208,project_flow,outward,heuristic_inference,0.95
ASTERIXDB-2210,ASTERIXDB-2208,project_flow,outward,heuristic_inference,0.95
ASTERIXDB-2210,ASTERIXDB-2209,project_flow,outward,heuristic_inference,0.95
ASTERIXDB-2701,ASTERIXDB-2456,project_flow,outward,heuristic_inference,0.76
ASTERIXDB-2749,ASTERIXDB-2701,shared_component,outward,heuristic_inference,0.73
ASTERIXDB-2814,ASTERIXDB-2208,shared_component,outward,heuristic_inference,0.73
ASTERIXDB-2814,ASTERIXDB-2209,shared_component,outward,heuristic_inference,0.73
AURORA-1968,AURORA-1919,parent_of,outward,parent_child,0.9
AURORA-1969,AURORA-1968,project_flow,outward,heuristic_inference,0.95
AURORA-1969,AURORA-1919,parent_of,outward,parent_child,0.9
AURORA-1970,AURORA-1969,project_flow,outward,heuristic_inference,0.95
AURORA-1970,AURORA-1968,project_flow,outward,heuristic_inference,0.93
AURORA-1970,AURORA-1919,parent_of,outward,parent_child,0.9
BEAM-10348,BEAM-8675,parent_of,outward,parent_child,0.9
BEAM-10348,BEAM-5399,shared_component,outward,heuristic_inference,0.81
BEAM-10348,BEAM-5541,shared_component,outward,heuristic_inference,0.73
BEAM-10349,BEAM-10348,project_flow,outward,heuristic_inference,0.91
BEAM-10349,BEAM-8683,parent_of,outward,parent_child,0.9
BEAM-10349,BEAM-5399,shared_component,outward,heuristic_inference,0.81
BEAM-10350,BEAM-10348,project_flow,outward,heuristic_inference,0.91
BEAM-10350,BEAM-10349,project_flow,outward,heuristic_inference,0.91
BEAM-10350,BEAM-4873,parent_of,outward,parent_child,0.9
BEAM-10351,BEAM-10348,project_flow,outward,heuristic_inference,0.91
BEAM-10351,BEAM-10349,project_flow,outward,heuristic_inference,0.91
BEAM-10351,BEAM-8686,parent_of,outward,parent_child,0.9
BEAM-10352,BEAM-10349,project_flow,outward,heuristic_inference,0.91
BEAM-10352,BEAM-10350,project_flow,outward,heuristic_inference,0.91
BEAM-10352,BEAM-8686,parent_of,outward,parent_child,0.9
BEAM-10353,BEAM-10350,project_flow,outward,heuristic_inference,0.91
BEAM-10353,BEAM-10351,project_flow,outward,heuristic_inference,0.91
BEAM-10353,BEAM-4915,parent_of,outward,parent_child,0.9
BEAM-10355,BEAM-10352,project_flow,outward,heuristic_inference,0.88
BEAM-10355,BEAM-10353,project_flow,outward,heuristic_inference,0.88
BEAM-10356,BEAM-4938,parent_of,outward,parent_child,0.9
BEAM-10356,BEAM-10353,project_flow,outward,heuristic_inference,0.88
BEAM-10356,BEAM-10355,project_flow,outward,heuristic_inference,0.88
BEAM-10357,BEAM-10356,project_flow,outward,heuristic_inference,0.91
BEAM-10357,BEAM-4938,parent_of,outward,parent_child,0.9
BEAM-10357,BEAM-10355,project_flow,outward,heuristic_inference,0.88
BEAM-10358,BEAM-10356,project_flow,outward,heuristic_inference,0.91
BEAM-10358,BEAM-10357,project_flow,outward,heuristic_inference,0.91
BEAM-10358,BEAM-4938,parent_of,outward,parent_child,0.9
BEAM-10359,BEAM-4887,parent_of,outward,parent_child,0.9
BEAM-10359,BEAM-10356,project_flow,outward,heuristic_inference,0.88
BEAM-10359,BEAM-10357,project_flow,outward,heuristic_inference,0.88
BEAM-10360,BEAM-10359,project_flow,outward,heuristic_inference,0.91
BEAM-10360,BEAM-4887,parent_of,outward,parent_child,0.9
BEAM-10360,BEAM-10357,project_flow,outward,heuristic_inference,0.88
BEAM-10361,BEAM-10359,project_flow,outward,heuristic_inference,0.83
BEAM-10361,BEAM-10360,project_flow,outward,heuristic_inference,0.83
BEAM-10362,BEAM-10359,project_flow,outward,heuristic_inference,0.91
BEAM-10362,BEAM-10360,project_flow,outward,heuristic_inference,0.91
BEAM-10362,BEAM-10361,parent_of,outward,parent_child,0.9
BEAM-10363,BEAM-10361,project_flow,outward,heuristic_inference,0.91
BEAM-10363,BEAM-10360,project_flow,outward,heuristic_inference,0.83
BEAM-10364,BEAM-10362,project_flow,outward,heuristic_inference,0.91
BEAM-10364,BEAM-10363,parent_of,outward,parent_child,0.9
BEAM-10364,BEAM-10359,shared_component,outward,heuristic_inference,0.83
BEAM-10365,BEAM-10362,project_flow,outward,heuristic_inference,0.91
BEAM-10365,BEAM-10364,project_flow,outward,heuristic_inference,0.91
BEAM-10365,BEAM-5002,parent_of,outward,parent_child,0.9
BEAM-10367,BEAM-10364,project_flow,outward,heuristic_inference,0.91
BEAM-10367,BEAM-10365,project_flow,outward,heuristic_inference,0.91
BEAM-10368,BEAM-10365,project_flow,outward,heuristic_inference,0.91
BEAM-10368,BEAM-10367,project_flow,outward,heuristic_inference,0.91
BEAM-10368,BEAM-9195,parent_of,outward,parent_child,0.9
BEAM-10369,BEAM-10367,project_flow,outward,heuristic_inference,0.91
BEAM-10369,BEAM-10368,project_flow,outward,heuristic_inference,0.91
BEAM-10369,BEAM-9195,parent_of,outward,parent_child,0.9
BEAM-10402,BEAM-9538,shared_component,outward,heuristic_inference,0.71
BEAM-10402,BEAM-9275,shared_component,outward,heuristic_inference,0.69
BEAM-10445,BEAM-3310,shared_component,outward,heuristic_inference,0.71
BEAM-10446,BEAM-10445,cloners,outward,explicit_link,1.0
BEAM-10446,BEAM-3310,shared_component,outward,heuristic_inference,0.79
BEAM-10447,BEAM-10446,cloners,outward,explicit_link,1.0
BEAM-10447,BEAM-10445,project_flow,outward,heuristic_inference,0.95
BEAM-10448,BEAM-10447,cloners,outward,explicit_link,1.0
BEAM-10448,BEAM-10445,project_flow,outward,heuristic_inference,0.95
BEAM-10448,BEAM-10446,project_flow,outward,heuristic_inference,0.95
BEAM-10451,BEAM-10445,shared_component,outward,heuristic_inference,0.95
BEAM-10451,BEAM-10447,shared_component,outward,heuristic_inference,0.95
BEAM-10452,BEAM-10451,cloners,outward,explicit_link,1.0
BEAM-10452,BEAM-10445,shared_component,outward,heuristic_inference,0.95
BEAM-10452,BEAM-10447,shared_component,outward,heuristic_inference,0.95
BEAM-10496,BEAM-10402,parent_of,outward,parent_child,0.9
BEAM-10496,BEAM-5821,shared_component,outward,heuristic_inference,0.79
BEAM-10497,BEAM-10496,cloners,outward,explicit_link,1.0
BEAM-10497,BEAM-10402,parent_of,outward,parent_child,0.9
BEAM-10498,BEAM-10497,cloners,outward,explicit_link,1.0
BEAM-10498,BEAM-10402,parent_of,outward,parent_child,0.9
BEAM-10518,BEAM-10496,cloners,outward,explicit_link,1.0
BEAM-10518,BEAM-10402,parent_of,outward,parent_child,0.9
BEAM-10531,BEAM-10496,shared_component,outward,heuristic_inference,0.95
BEAM-10531,BEAM-10518,shared_component,outward,heuristic_inference,0.95
BEAM-10531,BEAM-10402,parent_of,outward,parent_child,0.9
BEAM-10534,BEAM-4868,shared_component,outward,heuristic_inference,0.73
BEAM-10534,BEAM-4873,shared_component,outward,heuristic_inference,0.73
BEAM-10535,BEAM-10534,parent_of,outward,parent_child,0.9
BEAM-10535,BEAM-5399,shared_component,outward,heuristic_inference,0.81
BEAM-10556,BEAM-10402,cloners,outward,explicit_link,1.0
BEAM-10556,BEAM-10496,shared_component,outward,heuristic_inference,0.88
BEAM-10572,BEAM-10497,cloners,outward,explicit_link,1.0
BEAM-10572,BEAM-10402,parent_of,outward,parent_child,0.9
BEAM-10608,BEAM-10496,cloners,outward,explicit_link,1.0
BEAM-10608,BEAM-10402,parent_of,outward,parent_child,0.9
BEAM-10608,BEAM-10556,shared_component,outward,heuristic_inference,0.88
BEAM-10609,BEAM-10608,cloners,outward,explicit_link,1.0
BEAM-10609,BEAM-10402,parent_of,outward,parent_child,0.9
BEAM-10609,BEAM-10556,shared_component,outward,heuristic_inference,0.88
BEAM-10614,BEAM-10572,cloners,outward,explicit_link,1.0
BEAM-10614,BEAM-10497,shared_component,outward,heuristic_inference,0.91
BEAM-10614,BEAM-10498,shared_component,outward,heuristic_inference,0.91
BEAM-10614,BEAM-10402,parent_of,outward,parent_child,0.9
BEAM-10620,BEAM-10614,shared_component,outward,heuristic_inference,0.95
BEAM-10620,BEAM-10497,shared_component,outward,heuristic_inference,0.91
BEAM-10620,BEAM-10402,parent_of,outward,parent_child,0.9
BEAM-10683,BEAM-10496,shared_component,outward,heuristic_inference,0.79
BEAM-10683,BEAM-5821,shared_component,outward,heuristic_inference,0.71
BEAM-10724,BEAM-10683,parent_of,outward,parent_child,0.9
BEAM-10724,BEAM-10496,shared_component,outward,heuristic_inference,0.87
BEAM-10725,BEAM-10724,project_flow,outward,heuristic_inference,0.95
BEAM-10725,BEAM-10683,parent_of,outward,parent_child,0.9
BEAM-10725,BEAM-10496,shared_component,outward,heuristic_inference,0.87
BEAM-10726,BEAM-10724,project_flow,outward,heuristic_inference,0.95
BEAM-10726,BEAM-10725,project_flow,outward,heuristic_inference,0.95
BEAM-10726,BEAM-10683,parent_of,outward,parent_child,0.9
BEAM-10727,BEAM-10724,project_flow,outward,heuristic_inference,0.95
BEAM-10727,BEAM-10725,project_flow,outward,heuristic_inference,0.95
BEAM-10727,BEAM-10683,parent_of,outward,parent_child,0.9
BEAM-10728,BEAM-10724,shared_component,outward,heuristic_inference,0.95
BEAM-10728,BEAM-10725,project_flow,outward,heuristic_inference,0.95
BEAM-10728,BEAM-10683,parent_of,outward,parent_child,0.9
BEAM-10729,BEAM-10724,shared_component,outward,heuristic_inference,0.95
BEAM-10729,BEAM-10725,shared_component,outward,heuristic_inference,0.95
BEAM-10729,BEAM-10683,parent_of,outward,parent_child,0.9
BEAM-10730,BEAM-10724,shared_component,outward,heuristic_inference,0.95
BEAM-10730,BEAM-10725,shared_component,outward,heuristic_inference,0.95
BEAM-10730,BEAM-10683,parent_of,outward,parent_child,0.9
BEAM-10731,BEAM-10724,shared_component,outward,heuristic_inference,0.95
BEAM-10731,BEAM-10725,shared_component,outward,heuristic_inference,0.95
BEAM-10731,BEAM-10683,parent_of,outward,parent_child,0.9
BEAM-10732,BEAM-10724,shared_component,outward,heuristic_inference,0.95
BEAM-10732,BEAM-10725,shared_component,outward,heuristic_inference,0.95
BEAM-10732,BEAM-10683,parent_of,outward,parent_child,0.9
BEAM-10733,BEAM-10725,shared_component,outward,heuristic_inference,0.95
BEAM-10733,BEAM-10726,shared_component,outward,heuristic_inference,0.95
BEAM-10733,BEAM-10683,parent_of,outward,parent_child,0.9
BEAM-10734,BEAM-10726,shared_component,outward,heuristic_inference,0.95
BEAM-10734,BEAM-10727,shared_component,outward,heuristic_inference,0.95
BEAM-10734,BEAM-10683,parent_of,outward,parent_child,0.9
BEAM-10735,BEAM-10727,shared_component,outward,heuristic_inference,0.95
BEAM-10735,BEAM-10728,shared_component,outward,heuristic_inference,0.95
BEAM-10735,BEAM-10683,parent_of,outward,parent_child,0.9
BEAM-10736,BEAM-10728,shared_component,outward,heuristic_inference,0.95
BEAM-10736,BEAM-10729,shared_component,outward,heuristic_inference,0.95
BEAM-10736,BEAM-10683,parent_of,outward,parent_child,0.9
BEAM-10737,BEAM-10729,shared_component,outward,heuristic_inference,0.95
BEAM-10737,BEAM-10730,shared_component,outward,heuristic_inference,0.95
BEAM-10737,BEAM-10683,parent_of,outward,parent_child,0.9
BEAM-10738,BEAM-10730,shared_component,outward,heuristic_inference,0.95
BEAM-10738,BEAM-10731,shared_component,outward,heuristic_inference,0.95
BEAM-10738,BEAM-10683,parent_of,outward,parent_child,0.9
BEAM-10739,BEAM-10731,shared_component,outward,heuristic_inference,0.95
BEAM-10739,BEAM-10732,shared_component,outward,heuristic_inference,0.95
BEAM-10739,BEAM-10683,parent_of,outward,parent_child,0.9
BEAM-10740,BEAM-10732,shared_component,outward,heuristic_inference,0.95
BEAM-10740,BEAM-10733,shared_component,outward,heuristic_inference,0.95
BEAM-10740,BEAM-10683,parent_of,outward,parent_child,0.9
BEAM-10741,BEAM-10733,shared_component,outward,heuristic_inference,0.95
BEAM-10741,BEAM-10734,shared_component,outward,heuristic_inference,0.95
BEAM-10741,BEAM-10683,parent_of,outward,parent_child,0.9
BEAM-10742,BEAM-10734,shared_component,outward,heuristic_inference,0.95
BEAM-10742,BEAM-10735,shared_component,outward,heuristic_inference,0.95
BEAM-10742,BEAM-10683,parent_of,outward,parent_child,0.9
BEAM-10743,BEAM-10735,shared_component,outward,heuristic_inference,0.95
BEAM-10743,BEAM-10736,shared_component,outward,heuristic_inference,0.95
BEAM-10743,BEAM-10683,parent_of,outward,parent_child,0.9
BEAM-10744,BEAM-10736,shared_component,outward,heuristic_inference,0.95
BEAM-10744,BEAM-10737,shared_component,outward,heuristic_inference,0.95
BEAM-10744,BEAM-10683,parent_of,outward,parent_child,0.9
BEAM-10745,BEAM-10737,shared_component,outward,heuristic_inference,0.95
BEAM-10745,BEAM-10738,shared_component,outward,heuristic_inference,0.95
BEAM-10745,BEAM-10683,parent_of,outward,parent_child,0.9
BEAM-10746,BEAM-10738,shared_component,outward,heuristic_inference,0.95
BEAM-10746,BEAM-10739,shared_component,outward,heuristic_inference,0.95
BEAM-10746,BEAM-10683,parent_of,outward,parent_child,0.9
BEAM-10747,BEAM-10739,shared_component,outward,heuristic_inference,0.95
BEAM-10747,BEAM-10740,shared_component,outward,heuristic_inference,0.95
BEAM-10747,BEAM-10683,parent_of,outward,parent_child,0.9
BEAM-10748,BEAM-10740,shared_component,outward,heuristic_inference,0.95
BEAM-10748,BEAM-10741,shared_component,outward,heuristic_inference,0.95
BEAM-10748,BEAM-10683,parent_of,outward,parent_child,0.9
BEAM-10749,BEAM-10741,shared_component,outward,heuristic_inference,0.95
BEAM-10749,BEAM-10742,shared_component,outward,heuristic_inference,0.95
BEAM-10749,BEAM-10683,parent_of,outward,parent_child,0.9
BEAM-10799,BEAM-4868,shared_component,outward,heuristic_inference,0.73
BEAM-10799,BEAM-4873,shared_component,outward,heuristic_inference,0.73
BEAM-10801,BEAM-8686,parent_of,outward,parent_child,0.9
BEAM-10801,BEAM-10799,project_flow,outward,heuristic_inference,0.83
BEAM-10801,BEAM-5399,shared_component,outward,heuristic_inference,0.81
BEAM-11008,BEAM-6898,parent_of,outward,parent_child,0.9
BEAM-11008,BEAM-5399,shared_component,outward,heuristic_inference,0.81
BEAM-11008,BEAM-5541,shared_component,outward,heuristic_inference,0.73
BEAM-11009,BEAM-11008,project_flow,outward,heuristic_inference,0.91
BEAM-11009,BEAM-6898,parent_of,outward,parent_child,0.9
BEAM-11009,BEAM-5399,shared_component,outward,heuristic_inference,0.81
BEAM-11010,BEAM-11008,project_flow,outward,heuristic_inference,0.91
BEAM-11010,BEAM-11009,project_flow,outward,heuristic_inference,0.91
BEAM-11010,BEAM-8686,parent_of,outward,parent_child,0.9
BEAM-11011,BEAM-11008,project_flow,outward,heuristic_inference,0.91
BEAM-11011,BEAM-11009,project_flow,outward,heuristic_inference,0.91
BEAM-11011,BEAM-8686,parent_of,outward,parent_child,0.9
BEAM-11012,BEAM-11009,project_flow,outward,heuristic_inference,0.8
BEAM-11012,BEAM-11010,project_flow,outward,heuristic_inference,0.8
BEAM-11119,BEAM-4868,shared_component,outward,heuristic_inference,0.73
BEAM-11119,BEAM-4873,shared_component,outward,heuristic_inference,0.73
BEAM-11120,BEAM-11119,parent_of,outward,parent_child,0.9
BEAM-11120,BEAM-5399,shared_component,outward,heuristic_inference,0.81
BEAM-11121,BEAM-11119,project_flow,outward,heuristic_inference,0.91
BEAM-11121,BEAM-11120,project_flow,outward,heuristic_inference,0.83
BEAM-11122,BEAM-11120,project_flow,outward,heuristic_inference,0.91
BEAM-11122,BEAM-11121,parent_of,outward,parent_child,0.9
BEAM-11122,BEAM-11119,project_flow,outward,heuristic_inference,0.83
BEAM-11123,BEAM-11121,project_flow,outward,heuristic_inference,0.88
BEAM-11123,BEAM-11119,shared_component,outward,heuristic_inference,0.8
BEAM-11168,BEAM-4871,shared_component,outward,heuristic_inference,0.73
BEAM-11168,BEAM-4887,shared_component,outward,heuristic_inference,0.73
BEAM-11225,BEAM-11079,shared_component,outward,heuristic_inference,0.77
BEAM-11233,BEAM-11225,parent_of,outward,parent_child,0.9
BEAM-11233,BEAM-11079,shared_component,outward,heuristic_inference,0.69
BEAM-11234,BEAM-11233,project_flow,outward,heuristic_inference,0.95
BEAM-11234,BEAM-11225,parent_of,outward,parent_child,0.9
BEAM-11234,BEAM-11079,shared_component,outward,heuristic_inference,0.69
BEAM-11237,BEAM-11234,project_flow,outward,heuristic_inference,0.95
BEAM-11237,BEAM-11225,parent_of,outward,parent_child,0.9
BEAM-11237,BEAM-11233,shared_component,outward,heuristic_inference,0.87
BEAM-11238,BEAM-11237,project_flow,outward,heuristic_inference,0.95
BEAM-11238,BEAM-11225,parent_of,outward,parent_child,0.9
BEAM-11238,BEAM-11233,shared_component,outward,heuristic_inference,0.87
BEAM-11239,BEAM-11237,project_flow,outward,heuristic_inference,0.95
BEAM-11239,BEAM-11238,project_flow,outward,heuristic_inference,0.95
BEAM-11239,BEAM-11225,parent_of,outward,parent_child,0.9
BEAM-11240,BEAM-11237,project_flow,outward,heuristic_inference,0.95
BEAM-11240,BEAM-11238,project_flow,outward,heuristic_inference,0.95
BEAM-11240,BEAM-11225,parent_of,outward,parent_child,0.9
BEAM-11240,BEAM-11239,project_flow,outward,heuristic_inference,0.78
BEAM-11242,BEAM-11239,project_flow,outward,heuristic_inference,0.95
BEAM-11242,BEAM-11240,project_flow,outward,heuristic_inference,0.95
BEAM-11242,BEAM-11225,parent_of,outward,parent_child,0.9
BEAM-11244,BEAM-11242,project_flow,outward,heuristic_inference,0.95
BEAM-11244,BEAM-11225,parent_of,outward,parent_child,0.9
BEAM-11244,BEAM-11237,shared_component,outward,heuristic_inference,0.87
BEAM-11248,BEAM-11225,parent_of,outward,parent_child,0.9
BEAM-11248,BEAM-11240,shared_component,outward,heuristic_inference,0.87
BEAM-11248,BEAM-11242,shared_component,outward,heuristic_inference,0.87
